body_mm,nose_mm,nose_shape,span_mm,fin_root_mm,motor,wind_m_s,launch_mass_g,loaded_cg_mm,apogee_m,guide_m_s,stability_cal,deployment_m_s,descent_m_s,drift_m,status
530.0,70.0,ellipsoid,65.0,65.0,E12-6,4.0,245.72654508604208,357.25494847182125,304.2271169796853,12.81083499102176,2.0439058746530097,8.618938209211201,5.036482554548564,154.70847359946396,completed
530.0,40.0,ogive,45.0,65.0,E12-6,4.0,236.1213667099249,329.7023257002823,337.35263571225255,13.056825305090577,1.204498152435331,7.432584118069543,4.919841021291522,195.75343200250643,completed
530.0,40.0,ogive,50.0,65.0,E12-6,4.0,237.31430776529592,330.8022386708255,330.4318292368653,12.97888386162569,1.4674223754035083,7.671607754691791,4.9344775629587385,186.15696806817456,completed
530.0,40.0,ogive,53.65384615384615,65.0,E12-6,4.0,238.18607238268243,331.5990536718847,325.5409791383068,12.922429018329609,1.6369175132239506,7.837328211151189,4.945146082143662,179.90245984119855,completed
530.0,40.0,ogive,55.0,65.0,E12-6,4.0,238.5072488206669,331.89114877796385,323.7829940328975,12.901739576301152,1.6951190216976864,7.896181083817644,4.949070780696964,177.76032956902637,completed
530.0,40.0,ogive,65.0,65.0,E12-6,4.0,240.8931309314089,334.0366142571582,311.3104934521384,12.992582187615012,2.0779675729502243,8.365927599376892,4.978128950655594,163.47245825745168,completed
530.0,50.0,ogive,45.0,65.0,E12-6,4.0,237.0691948304798,338.37406866778133,335.8174827955384,12.995326605663092,1.1800826266501738,7.418622902966516,4.931473730027078,194.048967947286,completed
530.0,50.0,ogive,50.0,65.0,E12-6,4.0,238.26213588585082,339.4762564601317,328.93591422010513,12.918027942865239,1.4455939435778564,7.67714136198232,4.9460758310166435,184.43179969394018,completed
530.0,50.0,ogive,53.65384615384615,65.0,E12-6,4.0,239.13390050323733,340.2747470944191,324.1418463266513,13.106871255497994,1.631734314350341,7.822026949097881,4.956719341622545,178.54489006083878,completed
530.0,50.0,ogive,55.0,65.0,E12-6,4.0,239.45507694122182,340.56746227552804,322.39398623694007,13.08597865094418,1.690578343235065,7.8852788936923375,4.9606349672446495,176.39528897098944,completed
530.0,50.0,ogive,65.0,65.0,E12-6,4.0,241.84095905196378,342.71757803165616,309.9515632150555,12.932527021100944,2.063505675497571,8.406267584284876,4.9896258141420216,161.81618228688112,completed
530.0,60.0,ogive,45.0,65.0,E12-6,4.0,238.02953368653627,347.01485546017847,334.2286351694771,12.933520333778384,1.1551744941051862,7.401618026978044,4.943232068229399,192.33174539995522,completed
530.0,60.0,ogive,50.0,65.0,E12-6,4.0,239.22247474190723,348.11939665797377,327.4428951723604,13.101624373924793,1.4380432580881868,7.6523716911000195,4.957799528412337,183.0126081999863,completed
530.0,60.0,ogive,53.65384615384615,65.0,E12-6,4.0,240.09423935929374,348.9196201151108,322.62667684410155,13.045094384880082,1.6116474639471736,7.838347209377984,4.9684179815350795,176.80146688136642,completed
530.0,60.0,ogive,55.0,65.0,E12-6,4.0,240.41541579727823,349.21297639110753,320.8886812848729,13.024370889105974,1.6711625206326037,7.906437483434079,4.972324312352699,174.6433137022758,completed
530.0,60.0,ogive,65.0,65.0,E12-6,4.0,242.80129790802025,351.36789773907276,308.5353548057844,12.872154377092079,2.0487134736498205,8.450867311668542,5.001247411797747,160.09671084850606,completed
530.0,70.0,ogive,45.0,65.0,E12-6,4.0,238.99957540255474,355.62862833149944,332.63343471575683,13.116644553693686,1.1441874205954878,7.364682803757069,4.955080889740586,190.80928624372487,completed
530.0,70.0,ogive,50.0,65.0,E12-6,4.0,240.1925164579257,356.7355935690757,325.8581785024516,13.03926061088642,1.415856626098351,7.65472144055879,4.969613563452799,181.26648973107876,completed
530.0,70.0,ogive,53.65384615384615,65.0,E12-6,4.0,241.06428107531224,357.53760119943325,321.07144737248177,12.983192107452702,1.591346210826805,7.855675623118865,4.980206829829186,175.0328992251803,completed
530.0,70.0,ogive,55.0,65.0,E12-6,4.0,241.3854575132967,357.8316174326986,319.34685003758483,12.962637375526283,1.6515368666509114,7.927548711569832,4.9841040185934595,172.8862998984418,completed
530.0,70.0,ogive,65.0,65.0,E12-6,4.0,243.77133962403872,359.99148356222423,307.06748808247613,12.811653557305714,2.03374882382628,8.502366952410584,5.012959184357513,158.29446696614548,completed
560.0,40.0,conical,45.0,65.0,E12-6,4.0,234.96354414938995,347.96430321561905,306.58623276928154,13.127000496930975,1.3030200041294826,7.029687887142454,4.905593750852778,179.12853291871428,completed
560.0,40.0,conical,50.0,65.0,E12-6,4.0,236.15648520476094,349.1289032641794,301.16484060396124,13.04837975703275,1.5750032678025383,7.640716750533368,4.920272580771656,170.8202116649337,completed
560.0,40.0,conical,53.65384615384615,65.0,E12-6,4.0,237.02824982214742,349.9725437856883,297.3134338939342,12.991423115171301,1.750622454826493,8.046252109114269,4.930971820242237,165.33274439467226,completed
560.0,40.0,conical,55.0,65.0,E12-6,4.0,237.3494262601319,350.2817965289241,295.9232207657182,12.970544462024625,1.8108409396825216,8.186698299712328,4.934907754973966,163.43839293228586,completed
560.0,40.0,conical,65.0,65.0,E12-6,4.0,239.73530837087392,352.5531617530832,286.03133679371683,13.061100364861632,2.208772256210101,9.138921514859318,4.964048830114506,150.95801568561325,completed
560.0,50.0,conical,45.0,65.0,E12-6,4.0,235.59322487468242,357.05560680016754,314.58512864796,13.087391143222385,1.2823444868284346,6.790215026514691,4.913347246741344,183.61710184578493,completed
560.0,50.0,conical,50.0,65.0,E12-6,4.0,236.78616593005341,358.2216879110029,308.7950262611509,13.009166049714214,1.556250282470973,7.34100447040763,4.928003013990043,174.97827870743407,completed
560.0,50.0,conical,53.65384615384615,65.0,E12-6,4.0,237.65793054743995,359.0664209862895,304.69052310436825,12.952494865605141,1.7332248857802746,7.708347857890225,4.938685526291394,169.3039956558971,completed
560.0,50.0,conical,55.0,65.0,E12-6,4.0,237.9791069854244,359.3760783650524,303.20339893525687,12.93172634951753,1.793890395063224,7.83867555201948,4.94261533239398,167.315267885641,completed
560.0,50.0,conical,65.0,65.0,E12-6,4.0,240.3649890961664,361.65048355716,292.6775222902661,13.022431942180546,2.195466087768302,8.71924483263507,4.971711227737635,154.38834244486134,completed
560.0,60.0,conical,45.0,65.0,E12-6,4.0,236.22290559997506,366.1384234621608,319.4523432917892,13.047337189553902,1.2615278618619439,6.76008118367373,4.92108858981431,186.16434030112953,completed
560.0,60.0,conical,50.0,65.0,E12-6,4.0,237.41584665534603,367.3060204232002,313.41853785593935,12.969515866817773,1.5373563127073928,7.258765728672576,4.935721312666676,177.28905679681083,completed
560.0,60.0,conical,53.65384615384615,65.0,E12-6,4.0,238.28761127273256,368.15187119982335,309.1438030896719,12.91315015976538,1.7156493242307105,7.595168620236037,4.946387190428956,171.45547262857318,completed
560.0,60.0,conical,55.0,65.0,E12-6,4.0,238.60878771071702,368.4619424215167,307.59646050416484,12.892492277684854,1.7769677652624718,7.714422225121623,4.950310881607669,169.42169258180706,completed
560.0,60.0,conical,65.0,65.0,E12-6,4.0,240.99466982145904,370.73945503290497,296.64728130606346,12.983324374839865,2.1820306354151007,8.534528095590824,4.979361861651032,156.12934828691928,completed
560.0,70.0,conical,45.0,65.0,E12-6,4.0,236.85258632526757,375.21282088992353,322.376437810137,13.00713046598282,1.2405843392940665,6.795707348293615,4.928817763080849,187.49181144627394,completed
560.0,70.0,conical,50.0,65.0,E12-6,4.0,238.04552738063856,376.3819678738185,316.1895208933187,12.929723569799432,1.5182994680159556,7.254676822735004,4.943427636163155,178.4766069715695,completed
560.0,70.0,conical,53.65384615384615,65.0,E12-6,4.0,238.9172919980251,377.2289610557667,311.86505960931777,13.118634134212972,1.7140966744313846,7.53675190328829,4.954076922664276,172.88087776127085,completed
560.0,70.0,conical,55.0,65.0,E12-6,4.0,239.23846843600955,377.5394551656417,310.27773256637164,13.097714320319126,1.775886551363688,7.64894579027612,4.957994543205181,170.80336102237797,completed
560.0,70.0,conical,65.0,65.0,E12-6,4.0,241.62435054675154,379.82014146398,299.01780376915093,12.944062861449517,2.168480696542798,8.44520472343698,4.987000719515152,157.0232270102344,completed
560.0,40.0,ellipsoid,45.0,65.0,E12-6,4.0,238.67762844982738,342.7665672804343,330.19777375529816,12.891912918986206,1.3073250587410543,7.305848161280526,4.9511515047428825,189.1046156860692,completed
560.0,40.0,ellipsoid,50.0,65.0,E12-6,4.0,239.87056950519838,343.9389847525298,323.65912248976105,13.05970643337135,1.5996897815037914,7.587538484054239,4.965695761876744,180.19366112483962,completed
560.0,40.0,ellipsoid,53.65384615384615,65.0,E12-6,4.0,240.74233412258488,344.78840338246516,318.9990234026742,13.00348783117869,1.7793321400144335,7.802784425122664,4.97629735784071,174.14532280787247,completed
560.0,40.0,ellipsoid,55.0,65.0,E12-6,4.0,241.06351056056934,345.09979843661733,317.3165807224201,12.982878198273967,1.840969254980467,7.880237206294722,4.980197500772838,172.0438355046162,completed
560.0,40.0,ellipsoid,65.0,65.0,E12-6,4.0,243.44939267131136,347.38729676582807,305.35012653051365,12.831493347912577,2.2325983082314558,8.480139635324898,5.009075223452701,157.89112257258526,completed
560.0,50.0,ellipsoid,45.0,65.0,E12-6,4.0,239.9366768991835,350.9258775174377,328.9469120263204,13.056064313224418,1.2938843733984762,7.305209319580803,4.966500507819636,187.49999607798398,completed
560.0,50.0,ellipsoid,50.0,65.0,E12-6,4.0,241.1296179545545,352.1012797078533,322.36876282275153,12.979294148691048,1.5749878959539698,7.623106171334273,4.98099989093915,178.28264406872822,completed
560.0,50.0,ellipsoid,53.65384615384615,65.0,E12-6,4.0,242.00138257194104,352.95289909805143,317.7112548058307,12.923668459172772,1.7568977382941506,7.847883994097508,4.9915690798465,172.19904842286752,completed
560.0,50.0,ellipsoid,55.0,65.0,E12-6,4.0,242.3225590099255,353.26510901347234,316.02947479270534,12.903275668382046,1.8193495620098077,7.92885175579243,4.995457316319948,170.08358832381913,completed
560.0,50.0,ellipsoid,65.0,65.0,E12-6,4.0,244.70844112066752,355.55872597693315,304.1320889956769,12.873634604652256,2.2248442527005285,8.521895354167409,5.024247351432146,156.15505942497455,completed
560.0,60.0,ellipsoid,45.0,65.0,E12-6,4.0,241.19572324881034,359.0652570079695,327.15827457534465,12.9756792089898,1.2659584452284913,7.310764440724651,4.981802161064429,185.378268588237,completed
560.0,60.0,ellipsoid,50.0,65.0,E12-6,4.0,242.38866430418133,360.243711010891,320.62084096703904,12.899717996686922,1.5502460448596838,7.6469174917341025,4.996257170239168,176.1530058407806,completed
560.0,60.0,ellipsoid,53.65384615384615,65.0,E12-6,4.0,243.26042892156784,361.0975795724085,315.9819490355634,12.844676025325708,1.7344106408145183,7.887839978100754,5.006794172653612,170.02510890095965,completed
560.0,60.0,ellipsoid,55.0,65.0,E12-6,4.0,243.5816053595523,361.4106220554691,314.32103311412465,12.824496704778083,1.7976733413378931,7.968521216678219,5.010670592806023,167.95960226028663,completed
560.0,60.0,ellipsoid,65.0,65.0,E12-6,4.0,245.96748747029432,363.71048706906157,302.49424422256743,12.795739835941166,2.2089758229175604,8.58742504892448,5.039373749548215,154.02408827526565,completed
560.0,70.0,ellipsoid,45.0,65.0,E12-6,4.0,242.4547808645581,367.184999087988,325.1775427118725,12.896132898829176,1.2380151816745784,7.305048612546967,4.997057173150345,183.20935893370455,completed
560.0,70.0,ellipsoid,50.0,65.0,E12-6,4.0,243.6477219199291,368.3665694565142,318.67928763216895,12.820968031441945,1.5254627826960347,7.6691708786118635,5.011468174376536,173.92789815794652,completed
560.0,70.0,ellipsoid,53.65384615384615,65.0,E12-6,4.0,244.5194865373156,369.22273376910516,314.10907264015304,12.886794649641715,1.7201679878094256,7.908032039766054,5.021973271333818,167.9770778246099,completed
560.0,70.0,ellipsoid,55.0,65.0,E12-6,4.0,244.8406629753001,369.5366258568515,312.4538503604931,12.86664846180895,1.78429867118097,7.996629536130379,5.025837985008408,165.87851726232955,completed
560.0,70.0,ellipsoid,65.0,65.0,E12-6,4.0,247.22654508604208,371.8428634525012,300.75070302441367,12.897506636328183,2.2059685358479926,8.62959307289614,5.0544550326987245,152.11761583837466,completed
560.0,40.0,ogive,45.0,65.0,E12-6,4.0,237.62136670992493,344.26202576470735,332.99056093834787,12.95942220933467,1.306377692475118,7.301362248226266,4.938237923399779,192.001955176724,completed
560.0,40.0,ogive,50.0,65.0,E12-6,4.0,238.81430776529592,345.432158557511,326.27284621749783,12.882508405005034,1.582046889263255,7.579349516985474,4.952820021336402,182.71386008798294,completed
560.0,40.0,ogive,53.65384615384615,65.0,E12-6,4.0,239.68607238268243,346.27988961466923,321.5714873287543,13.070985147878137,1.775855108877852,7.74904328154045,4.96344911665986,176.89277803419955,completed
560.0,40.0,ogive,55.0,65.0,E12-6,4.0,240.0072488206669,346.5906592062388,319.86404227833486,13.050191607521763,1.8371156534503135,7.817436992709447,4.967359441325046,174.80255235734637,completed
560.0,40.0,ogive,65.0,65.0,E12-6,4.0,242.3931309314089,348.87345104450975,307.6711923816865,12.897463370462582,2.2261077412865617,8.382455004753536,4.996311266404682,160.48875527313254,completed
560.0,50.0,ogive,45.0,65.0,E12-6,4.0,238.56919483047983,352.88427488365016,331.4792754739021,12.898728696527415,1.2820819293793926,7.294841632722028,4.949827401639351,190.3215633630228,completed
560.0,50.0,ogive,50.0,65.0,E12-6,4.0,239.76213588585082,354.05663693097017,324.8487139511468,13.066570871550057,1.5756971451936292,7.565908740715033,4.964375494966343,181.29036190782273,completed
560.0,50.0,ogive,53.65384615384615,65.0,E12-6,4.0,240.63390050323736,354.9060120945865,320.1188094503091,13.010302471791686,1.7561086704643378,7.7768573518415245,4.974979911991445,175.13647212897197,completed
560.0,50.0,ogive,55.0,65.0,E12-6,4.0,240.95507694122182,355.2173905171965,318.43209841421924,12.989674623376,1.8180195085364677,7.8451996168288805,4.978881086608836,173.08925343055068,completed
560.0,50.0,ogive,65.0,65.0,E12-6,4.0,243.3409590519638,357.5047552103829,306.3225764870585,12.83815664894432,2.2115163333326575,8.430169024594807,5.007766408332277,158.81370574914123,completed
560.0,60.0,ogive,45.0,65.0,E12-6,4.0,239.52953368653627,361.47539809242113,329.9588410943594,13.082148579734293,1.2721144365057708,7.263724704283417,4.9615422458991905,188.8654918943927,completed
560.0,60.0,ogive,50.0,65.0,E12-6,4.0,240.72247474190726,362.65006504350816,323.33185992765834,13.005116392736928,1.5537134102780499,7.57452510137741,4.97605613349669,179.58532534450558,completed
560.0,60.0,ogive,53.65384615384615,65.0,E12-6,4.0,241.59423935929374,363.50113938518183,318.63656554443907,12.94930163808087,1.7359579141156083,7.796117540213864,4.9866357199346645,173.44979145203467,completed
560.0,60.0,ogive,55.0,65.0,E12-6,4.0,241.91541579727823,363.8131468839256,316.9443102255669,12.928839697525625,1.7985274164042067,7.875206770996345,4.9905277942822925,171.32735905949613,completed
560.0,60.0,ogive,65.0,65.0,E12-6,4.0,244.30129790802025,366.1052340840361,304.96506109528764,12.898911336202966,2.204854107588875,8.460390898281924,5.019346101065266,157.32029272644562,completed
560.0,70.0,ogive,45.0,65.0,E12-6,4.0,240.49957540255474,370.039491088522,328.35136731714607,13.019940626980816,1.247305210460555,7.256405276573,4.973347362606872,187.12239416364793,completed
560.0,70.0,ogive,50.0,65.0,E12-6,4.0,241.69251645792573,371.216530791898,321.77416835877074,12.943535961084574,1.5315080960472756,7.584348309441111,4.987826956406047,177.85635799885128,completed
560.0,70.0,ogive,53.65384615384615,65.0,E12-6,4.0,242.56428107531224,372.0693536466735,317.1059753453971,12.888173973676242,1.715595916776294,7.82069005427293,4.998381621486756,171.6931284956608,completed
560.0,70.0,ogive,55.0,65.0,E12-6,4.0,242.8854575132967,372.3820083457708,315.4341992759435,12.867877616863419,1.7788282348005893,7.900407606513251,5.0022646513083435,169.61032907671094,completed
560.0,70.0,ogive,65.0,65.0,E12-6,4.0,245.27133962403872,374.6789518313206,303.53683269028147,12.838636465934119,2.189906639658968,8.509983902511465,5.031015652119842,155.6094703299509,completed
