design,body_mm,nose_mm,nose_shape,motor,fin_count,span_mm,variant,variant_size,wind_m_s,wind_heading_deg,launch_mass_g,loaded_cg_mm,added_mass_g,collar_mass_g,status,warnings,apogee_m,guide_m_s,stability_cal,deployment_m_s,descent_m_s,drift_m
b500-n40-ogive-D12-3f-s53p6538-guard-5,500,40,ogive,D12-5,3,53.65384615384615,guard,5,4,90,220.99767238268242,305.56499254009236,0.6116,27.0,completed,[],179.78614672027618,12.839036120855848,1.7799843476632418,6.688564587610711,4.915862042163385,97.26610593494033
b500-n40-ogive-D12-3f-s53p6538-guard-10,500,40,ogive,D12-5,3,53.65384615384615,guard,10,0,0,221.1092723826824,305.4506388863763,0.7232,27.0,completed,[],186.65840338073724,12.837465150523789,1.8237185744566011,0.956835295248718,4.917346458904327,0.09168687614490309
b500-n40-ogive-D12-3f-s53p6538-guard-10,500,40,ogive,D12-5,3,53.65384615384615,guard,10,4,0,221.1092723826824,305.4506388863763,0.7232,27.0,completed,[],179.41677969248826,12.831195821898408,1.6325130396259555,6.583629954454029,4.91734625317912,97.72066440862197
b500-n40-ogive-D12-3f-s53p6538-guard-10,500,40,ogive,D12-5,3,53.65384615384615,guard,10,4,90,221.1092723826824,305.4506388863763,0.7232,27.0,completed,[],179.24457861333022,12.831195560841868,1.782353429497354,6.698865739622794,4.917234294843597,96.8572558882907
b500-n40-ogive-D12-3f-s53p6538-guard-mass-only-5,500,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,5,0,0,220.99767238268242,305.56499254009236,0.6116,27.0,completed,[],187.45965834978648,12.845336056891053,2.4174557614304266,0.8038988554145651,4.9159741415980855,0.09252829524358551
b500-n40-ogive-D12-3f-s53p6538-guard-mass-only-5,500,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,5,4,0,220.99767238268242,305.56499254009236,0.6116,27.0,completed,[],180.0287688361465,12.839139388574836,1.7799890140694588,6.705352688545913,4.915974032095264,97.32533481437574
b500-n40-ogive-D12-3f-s53p6538-guard-mass-only-5,500,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,5,4,90,220.99767238268242,305.56499254009236,0.6116,27.0,completed,[],180.02409589422626,12.839139893066015,1.7799894201940172,6.688725330473013,4.915862102621609,97.40203368260151
b500-n40-ogive-D12-3f-s53p6538-guard-mass-only-10,500,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,10,0,0,221.1092723826824,305.4506388863763,0.7232,27.0,completed,[],187.33129555887373,12.837663021983898,2.3081445478884373,0.8184596754478485,4.917346398955631,0.09268044083236822
b500-n40-ogive-D12-3f-s53p6538-guard-mass-only-10,500,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,10,4,0,221.1092723826824,305.4506388863763,0.7232,27.0,completed,[],179.89618851982186,12.831477045602105,1.782366816464878,6.7148258840104456,4.917346197320682,97.14977798559396
b500-n40-ogive-D12-3f-s53p6538-guard-mass-only-10,500,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,10,4,90,221.1092723826824,305.4506388863763,0.7232,27.0,completed,[],179.8915261326208,12.831477549829009,1.7823672222039677,6.69821219638271,4.917234238006301,97.22658296574288
b500-n40-ogive-E12-3f-s53p6538-ballast-2,500,40,ogive,E12-6,3,53.65384615384615,ballast,2,0,0,238.68607238268243,314.4342900438013,2,27.0,completed,[],339.29075500333414,12.896567224998444,2.616084723166277,1.3612614528811016,4.95136749615215,0.21373665619296178
b500-n40-ogive-E12-3f-s53p6538-ballast-2,500,40,ogive,E12-6,3,53.65384615384615,ballast,2,4,0,238.68607238268243,314.4342900438013,2,27.0,completed,[],326.81182961964834,12.890887684790325,1.5627834273484407,8.091436050680874,4.951367129857199,178.6549684051405
b500-n40-ogive-E12-3f-s53p6538-ballast-2,500,40,ogive,E12-6,3,53.65384615384615,ballast,2,4,90,238.68607238268243,314.4342900438013,2,27.0,completed,[],326.81002356109957,12.890888133676109,1.5627838321057634,8.061914368922142,4.9512545616091055,178.83449040511348
b500-n40-ogive-E12-3f-s53p6538-ballast-5,500,40,ogive,E12-6,3,53.65384615384615,ballast,5,0,0,241.68607238268243,310.7795371595193,5,27.0,completed,[],335.2663079825841,12.949989220236672,2.7059890376955305,1.1502280157829594,4.987862664831168,0.21232336424400633
b500-n40-ogive-E12-3f-s53p6538-ballast-5,500,40,ogive,E12-6,3,53.65384615384615,ballast,5,4,0,241.68607238268243,310.7795371595193,5,27.0,completed,[],322.544503902936,12.944288139810839,1.6552344262833525,8.284969600991378,4.9878622244893025,172.26503184166327
b500-n40-ogive-E12-3f-s53p6538-ballast-5,500,40,ogive,E12-6,3,53.65384615384615,ballast,5,4,90,241.68607238268243,310.7795371595193,5,27.0,completed,[],322.54232761507996,12.944288587516173,1.6552348211668442,8.255720413926769,4.987748813524297,172.44287532287433
b500-n40-ogive-E12-3f-s53p6538-ballast-10,500,40,ogive,E12-6,3,53.65384615384615,ballast,10,0,0,246.68607238268243,304.88582102161683,10,27.0,completed,[],328.54107600521473,12.75940839393789,2.8493372874817684,0.7742255641109327,5.048101743286107,0.20844832308337508
b500-n40-ogive-E12-3f-s53p6538-ballast-10,500,40,ogive,E12-6,3,53.65384615384615,ballast,10,4,0,246.68607238268243,304.88582102161683,10,27.0,completed,[],315.3438191447317,12.753964149877813,1.7892348935423226,8.659444152872384,5.0481014329614124,161.40994304947418
b500-n40-ogive-E12-3f-s53p6538-ballast-10,500,40,ogive,E12-6,3,53.65384615384615,ballast,10,4,90,246.68607238268243,304.88582102161683,10,27.0,completed,[],315.3406729797251,12.753964590430336,1.7892352731143828,8.630934286673728,5.047986629169819,161.58345803692757
b500-n40-ogive-E12-3f-s53p6538-canard-10,500,40,ogive,E12-6,3,53.65384615384615,canard,10,0,0,238.57887238268242,314.8839331946023,1.8927999999999998,27.0,completed,[],335.4364096250439,12.902976091149833,2.202558973149175,0.7860984280956611,4.950058502169325,0.20854475274362627
b500-n40-ogive-E12-3f-s53p6538-canard-10,500,40,ogive,E12-6,3,53.65384615384615,canard,10,4,0,238.57887238268242,314.8839331946023,1.8927999999999998,27.0,completed,[],323.62728256991306,12.897109049646492,1.3049403584865669,7.706244150410295,4.950058058153283,179.4471224797397
b500-n40-ogive-E12-3f-s53p6538-canard-10,500,40,ogive,E12-6,3,53.65384615384615,canard,10,4,90,238.57887238268242,314.8839331946023,1.8927999999999998,27.0,completed,[],323.6263040324982,12.897109511897249,1.3049407087568856,7.677164660547841,4.9499455268808275,179.6200062680077
b500-n40-ogive-E12-3f-s53p6538-canard-20,500,40,ogive,E12-6,3,53.65384615384615,canard,20,0,0,239.4716723826824,313.93367309372286,2.7855999999999996,27.0,completed,[],327.84496171855966,13.09020204465543,1.4711552075364536,0.21748591349935267,4.96095029150664,0.19728090148733626
b500-n40-ogive-E12-3f-s53p6538-canard-20,500,40,ogive,E12-6,3,53.65384615384615,canard,20,4,0,239.4716723826824,313.93367309372286,2.7855999999999996,27.0,completed,[],317.5882700015844,13.08382530943272,0.8507890045532948,6.911287737939801,4.960949905448198,181.69980419986555
b500-n40-ogive-E12-3f-s53p6538-canard-20,500,40,ogive,E12-6,3,53.65384615384615,canard,20,4,90,239.4716723826824,313.93367309372286,2.7855999999999996,27.0,completed,[],317.5882077241626,13.083825803317914,0.8507892529616387,6.883060932795981,4.960837124558214,181.8756386103973
b500-n40-ogive-E12-3f-s53p6538-canard-mass-only-10,500,40,ogive,E12-6,3,53.65384615384615,canard-mass-only,10,0,0,238.57887238268242,314.8839331946023,1.8927999999999998,27.0,completed,[],339.43435798462684,12.9034041936115,2.6050960863555352,1.3685921364236608,4.950058497242872,0.21372078496908825
b500-n40-ogive-E12-3f-s53p6538-canard-mass-only-10,500,40,ogive,E12-6,3,53.65384615384615,canard-mass-only,10,4,0,238.57887238268242,314.8839331946023,1.8927999999999998,27.0,completed,[],326.9645529597958,12.89771597723343,1.552128020905112,8.084699290447974,4.950058133155856,178.88659549637632
b500-n40-ogive-E12-3f-s53p6538-canard-mass-only-10,500,40,ogive,E12-6,3,53.65384615384615,canard-mass-only,10,4,90,238.57887238268242,314.8839331946023,1.8927999999999998,27.0,completed,[],326.9635824413796,12.897716426328932,1.5521284259994048,8.05487318250867,4.949945593157979,179.06975344012793
b500-n40-ogive-E12-3f-s53p6538-canard-mass-only-20,500,40,ogive,E12-6,3,53.65384615384615,canard-mass-only,20,0,0,239.4716723826824,313.93367309372286,2.7855999999999996,27.0,completed,[],338.2379145120038,13.091385035852305,2.6294587976830335,1.3070882900018306,4.960950351767256,0.21247469822859788
b500-n40-ogive-E12-3f-s53p6538-canard-mass-only-20,500,40,ogive,E12-6,3,53.65384615384615,canard-mass-only,20,4,0,239.4716723826824,313.93367309372286,2.7855999999999996,27.0,completed,[],325.74373907887593,13.085505840775372,1.585528225832942,8.118422968949107,4.96094999038578,177.23699579550035
b500-n40-ogive-E12-3f-s53p6538-canard-mass-only-20,500,40,ogive,E12-6,3,53.65384615384615,canard-mass-only,20,4,90,239.4716723826824,313.93367309372286,2.7855999999999996,27.0,completed,[],325.74161494212,13.085506292784222,1.5855286275260825,8.089034412649278,4.960837199260947,177.4152219417211
b500-n40-ogive-E12-3f-s53p6538-guard-5,500,40,ogive,E12-6,3,53.65384615384615,guard,5,0,0,237.29767238268244,316.3090533477556,0.6116,27.0,completed,[],340.5049427464237,12.98554172737761,2.5706228405073186,1.361563643817129,4.934386276115647,0.21377263190966084
b500-n40-ogive-E12-3f-s53p6538-guard-5,500,40,ogive,E12-6,3,53.65384615384615,guard,5,4,0,237.29767238268244,316.3090533477556,0.6116,27.0,completed,[],328.2834774263831,12.979719882967915,1.4774636547258624,7.922256448473422,4.934385902778264,181.93399497086705
b500-n40-ogive-E12-3f-s53p6538-guard-5,500,40,ogive,E12-6,3,53.65384615384615,guard,5,4,90,237.29767238268244,316.3090533477556,0.6116,27.0,completed,[],328.19068667824195,12.979720149887605,1.5215731197164521,7.937135993769931,4.934273730669347,181.63121770910436
b500-n40-ogive-E12-3f-s53p6538-guard-10,500,40,ogive,E12-6,3,53.65384615384615,guard,10,0,0,237.40927238268242,316.19750045814936,0.7232,27.0,completed,[],339.2483289531095,12.978226944692356,2.573317062927139,1.1933422525633708,4.93575340415773,0.21270909924350279
b500-n40-ogive-E12-3f-s53p6538-guard-10,500,40,ogive,E12-6,3,53.65384615384615,guard,10,4,0,237.40927238268242,316.19750045814936,0.7232,27.0,completed,[],327.26653376570613,12.97236484273609,1.3735124886122694,7.787148890735012,4.935753033732631,182.2100104775762
b500-n40-ogive-E12-3f-s53p6538-guard-10,500,40,ogive,E12-6,3,53.65384615384615,guard,10,4,90,237.40927238268242,316.19750045814936,0.7232,27.0,completed,[],326.9633910718282,12.972364667339031,1.523910826382496,7.9088212834004885,4.935640836206168,180.7633432301195
b500-n40-ogive-E12-3f-s53p6538-guard-mass-only-5,500,40,ogive,E12-6,3,53.65384615384615,guard-mass-only,5,0,0,237.29767238268244,316.3090533477556,0.6116,27.0,completed,[],341.1494186008711,12.985609881463802,2.570622846496461,1.4550682287815093,4.934386316038294,0.21452029288623495
b500-n40-ogive-E12-3f-s53p6538-guard-mass-only-5,500,40,ogive,E12-6,3,53.65384615384615,guard-mass-only,5,4,0,237.29767238268244,316.3090533477556,0.6116,27.0,completed,[],328.8126805593264,12.97981664483601,1.5215774295434228,7.989845014493678,4.934385944867915,181.80534696097135
b500-n40-ogive-E12-3f-s53p6538-guard-mass-only-5,500,40,ogive,E12-6,3,53.65384615384615,guard-mass-only,5,4,90,237.29767238268244,316.3090533477556,0.6116,27.0,completed,[],328.8111529972558,12.979817089846977,1.5215778045905168,7.960174640440331,4.934273767243356,181.986073390583
b500-n40-ogive-E12-3f-s53p6538-guard-mass-only-10,500,40,ogive,E12-6,3,53.65384615384615,guard-mass-only,10,0,0,237.40927238268242,316.19750045814936,0.7232,27.0,completed,[],341.00011477898744,12.97841180173638,2.573317079162663,1.4476192413348434,4.935753365080169,0.21436609284900285
b500-n40-ogive-E12-3f-s53p6538-guard-mass-only-10,500,40,ogive,E12-6,3,53.65384615384615,guard-mass-only,10,4,0,237.40927238268242,316.19750045814936,0.7232,27.0,completed,[],328.6513005252739,12.972627719293914,1.523923193345229,7.998274716430102,4.935752989508178,181.5477376745424
b500-n40-ogive-E12-3f-s53p6538-guard-mass-only-10,500,40,ogive,E12-6,3,53.65384615384615,guard-mass-only,10,4,90,237.40927238268242,316.19750045814936,0.7232,27.0,completed,[],328.6497695382142,12.972628164088128,1.523923568061287,7.9686059432282565,4.935640782218829,181.7284044633513
b530-n40-ogive-D12-3f-s53p6538-ballast-2,530,40,ogive,D12-5,3,53.65384615384615,ballast,2,0,0,223.8860723826824,317.1390942021483,2,27.0,completed,[],183.29414157995325,12.648957092692928,2.867768396800458,1.3625562983697457,4.9513675710021365,0.08889421590790758
b530-n40-ogive-D12-3f-s53p6538-ballast-2,530,40,ogive,D12-5,3,53.65384615384615,ballast,2,4,0,223.8860723826824,317.1390942021483,2,27.0,completed,[],175.93305395661702,12.642923566042471,1.9769351436276605,6.856776356768179,4.951367356575373,93.1490640535469
b530-n40-ogive-D12-3f-s53p6538-ballast-2,530,40,ogive,D12-5,3,53.65384615384615,ballast,2,4,90,223.8860723826824,317.1390942021483,2,27.0,completed,[],175.92844298021512,12.642924068147158,1.9769355764785403,6.841059521851565,4.951254613852123,93.22459091655074
b530-n40-ogive-D12-3f-s53p6538-ballast-5,530,40,ogive,D12-5,3,53.65384615384615,ballast,5,0,0,226.8860723826824,313.2101739592922,5,27.0,completed,[],179.944069536655,12.686036830164651,2.964498316074882,1.754840157313825,4.987862663624061,0.08713023877244082
b530-n40-ogive-D12-3f-s53p6538-ballast-5,530,40,ogive,D12-5,3,53.65384615384615,ballast,5,4,0,226.8860723826824,313.2101739592922,5,27.0,completed,[],172.50562436659615,12.680002140261498,2.0753831533717615,7.117801927232824,4.987862434680611,88.82415859548259
b530-n40-ogive-D12-3f-s53p6538-ballast-5,530,40,ogive,D12-5,3,53.65384615384615,ballast,5,4,90,226.8860723826824,313.2101739592922,5,27.0,completed,[],172.5008727157243,12.680002634911187,2.0753835745240865,7.102825583490999,4.987748852665021,88.89842201041128
b530-n40-ogive-D12-3f-s53p6538-ballast-10,530,40,ogive,D12-5,3,53.65384615384615,ballast,10,0,0,231.8860723826824,306.8878845059737,10,27.0,completed,[],174.45777663345496,12.593578385293917,2.430046431570213,2.4173919283861567,5.048101746887189,0.08279678704289857
b530-n40-ogive-D12-3f-s53p6538-ballast-10,530,40,ogive,D12-5,3,53.65384615384615,ballast,10,4,0,231.8860723826824,306.8878845059737,10,27.0,completed,[],166.87217563688046,12.587718355226215,2.2245786099278897,7.605899658967776,5.048101658543676,81.68041843098624
b530-n40-ogive-D12-3f-s53p6538-ballast-10,530,40,ogive,D12-5,3,53.65384615384615,ballast,10,4,90,231.8860723826824,306.8878845059737,10,27.0,completed,[],166.86737834031217,12.587718845265519,2.224579049285771,7.592074314775579,5.047986688463033,81.75296832727973
b530-n40-ogive-D12-3f-s53p6538-canard-10,530,40,ogive,D12-5,3,53.65384615384615,canard,10,0,0,223.7788723826824,317.6197709959545,1.8927999999999998,27.0,completed,[],181.94259646777863,12.655698166108092,1.6311864678890238,1.6551897853733317,4.950058438853198,0.08605958686767436
b530-n40-ogive-D12-3f-s53p6538-canard-10,530,40,ogive,D12-5,3,53.65384615384615,canard,10,4,0,223.7788723826824,317.6197709959545,1.8927999999999998,27.0,completed,[],174.89400059200736,12.649468771990447,1.709266399931335,6.672698664015772,4.9500582964670725,93.93916337957535
b530-n40-ogive-D12-3f-s53p6538-canard-10,530,40,ogive,D12-5,3,53.65384615384615,canard,10,4,90,223.7788723826824,317.6197709959545,1.8927999999999998,27.0,completed,[],174.889749404544,12.649469288916096,1.7092667752734185,6.657362166606974,4.9499455842042,94.01381367826707
b530-n40-ogive-D12-3f-s53p6538-canard-20,530,40,ogive,D12-5,3,53.65384615384615,canard,20,0,0,224.6716723826824,316.59604188446497,2.7855999999999996,27.0,completed,[],178.57163894944915,12.833193689451955,1.8763377222248945,2.268902427946545,4.96095028300561,0.08074858012174368
b530-n40-ogive-D12-3f-s53p6538-canard-20,530,40,ogive,D12-5,3,53.65384615384615,canard,20,4,0,224.6716723826824,316.59604188446497,2.7855999999999996,27.0,completed,[],172.21795068546814,12.826436754062048,1.238441967788213,6.296600125876766,4.9609500940046845,95.06227245447899
b530-n40-ogive-D12-3f-s53p6538-canard-20,530,40,ogive,D12-5,3,53.65384615384615,canard,20,4,90,224.6716723826824,316.59604188446497,2.7855999999999996,27.0,completed,[],172.21434725364432,12.826437305783369,1.2384422349988229,6.281983347907792,4.96083713775206,95.13706244933493
b530-n40-ogive-D12-3f-s53p6538-canard-mass-only-10,530,40,ogive,D12-5,3,53.65384615384615,canard-mass-only,10,0,0,223.7788723826824,317.6197709959545,1.8927999999999998,27.0,completed,[],183.41460233900227,12.656144057035197,2.023879683524077,1.3486212037169665,4.950058493055506,0.08872863317296607
b530-n40-ogive-D12-3f-s53p6538-canard-mass-only-10,530,40,ogive,D12-5,3,53.65384615384615,canard-mass-only,10,4,0,223.7788723826824,317.6197709959545,1.8927999999999998,27.0,completed,[],176.05718943920553,12.65010065433316,1.9655981720902749,6.847983334982911,4.950058272319356,93.30649295242739
b530-n40-ogive-D12-3f-s53p6538-canard-mass-only-10,530,40,ogive,D12-5,3,53.65384615384615,canard-mass-only,10,4,90,223.7788723826824,317.6197709959545,1.8927999999999998,27.0,completed,[],176.05260200928777,12.650101156687025,1.9655986053436707,6.832209626048498,4.9499455601501605,93.38215812162674
b530-n40-ogive-D12-3f-s53p6538-canard-mass-only-20,530,40,ogive,D12-5,3,53.65384615384615,canard-mass-only,20,0,0,224.6716723826824,316.59604188446497,2.7855999999999996,27.0,completed,[],182.41270543747623,12.83442429215003,2.8561348966146403,1.4648659614677813,4.960950299203645,0.08897263697771297
b530-n40-ogive-D12-3f-s53p6538-canard-mass-only-20,530,40,ogive,D12-5,3,53.65384615384615,canard-mass-only,20,4,0,224.6716723826824,316.59604188446497,2.7855999999999996,27.0,completed,[],175.05421396415136,12.828184436002765,2.0014806997964936,6.905505514270307,4.960950160176343,92.1521642239315
b530-n40-ogive-D12-3f-s53p6538-canard-mass-only-20,530,40,ogive,D12-5,3,53.65384615384615,canard-mass-only,20,4,90,224.6716723826824,316.59604188446497,2.7855999999999996,27.0,completed,[],175.0496066654058,12.828184941360401,2.001481129325864,6.889963101796333,4.9608371965775,92.227500914461
b530-n40-ogive-D12-3f-s53p6538-guard-5,530,40,ogive,D12-5,3,53.65384615384615,guard,5,0,0,222.49767238268242,319.1554403220243,0.6116,27.0,completed,[],184.62052403613853,12.742491804679828,2.280365026985868,1.2318502351505252,4.934386315910374,0.08893136877840534
b530-n40-ogive-D12-3f-s53p6538-guard-5,530,40,ogive,D12-5,3,53.65384615384615,guard,5,4,0,222.49767238268242,319.1554403220243,0.6116,27.0,completed,[],177.36599762449512,12.736314677142383,1.887334158710503,6.69649483920211,4.93438610021291,95.40541089983566
b530-n40-ogive-D12-3f-s53p6538-guard-5,530,40,ogive,D12-5,3,53.65384615384615,guard,5,4,90,222.49767238268242,319.1554403220243,0.6116,27.0,completed,[],177.317502309206,12.736314964347736,1.933238905483005,6.7156920094369665,4.934273749019466,95.23128715903974
b530-n40-ogive-D12-3f-s53p6538-guard-10,530,40,ogive,D12-5,3,53.65384615384615,guard,10,0,0,222.6092723826824,319.03504395733984,0.7232,27.0,completed,[],184.08431227672816,12.734810664507487,2.2584150308713737,1.3312799811309546,4.935753398376685,0.08947884613002094
b530-n40-ogive-D12-3f-s53p6538-guard-10,530,40,ogive,D12-5,3,53.65384615384615,guard,10,4,0,222.6092723826824,319.03504395733984,0.7232,27.0,completed,[],176.9492516407703,12.728583130622473,1.7791519089823022,6.624908045253521,4.935753162586513,95.63456550132115
b530-n40-ogive-D12-3f-s53p6538-guard-10,530,40,ogive,D12-5,3,53.65384615384615,guard,10,4,90,222.6092723826824,319.03504395733984,0.7232,27.0,completed,[],176.79226432451622,12.728582876124104,1.9357193692546713,6.731344222541401,4.9356407903651,94.83288509363939
b530-n40-ogive-D12-3f-s53p6538-guard-mass-only-5,530,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,5,0,0,222.49767238268242,319.1554403220243,0.6116,27.0,completed,[],184.85879983823426,12.742562907221,2.7306856410798095,1.1825473826103978,4.934386301270096,0.08926173547018529
b530-n40-ogive-D12-3f-s53p6538-guard-mass-only-5,530,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,5,4,0,222.49767238268242,319.1554403220243,0.6116,27.0,completed,[],177.55110668620057,12.736415582098603,1.9332439101141616,6.729333341840929,4.934386078334023,95.28570406842276
b530-n40-ogive-D12-3f-s53p6538-guard-mass-only-5,530,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,5,4,90,222.49767238268242,319.1554403220243,0.6116,27.0,completed,[],177.5465728232071,12.736416087450822,1.9332443481980028,6.713271649444799,4.934273727270487,95.3618558562374
b530-n40-ogive-D12-3f-s53p6538-guard-mass-only-10,530,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,10,0,0,222.6092723826824,319.03504395733984,0.7232,27.0,completed,[],184.73273491376926,12.735003582506447,2.6361063560449534,1.196974287884871,4.935753430260666,0.08912837385896945
b530-n40-ogive-D12-3f-s53p6538-guard-mass-only-10,530,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,10,4,0,222.6092723826824,319.03504395733984,0.7232,27.0,completed,[],177.42073537671837,12.728857342073454,1.9357337403131492,6.739517653735827,4.935753212905984,95.11262938868022
b530-n40-ogive-D12-3f-s53p6538-guard-mass-only-10,530,40,ogive,D12-5,3,53.65384615384615,guard-mass-only,10,4,90,222.6092723826824,319.03504395733984,0.7232,27.0,completed,[],177.41619595838353,12.728857847163006,1.9357341779747854,6.723481406352909,4.9356408299137495,95.1887593778634
b530-n40-ogive-E12-3f-s53p6538-ballast-2,530,40,ogive,E12-6,3,53.65384615384615,ballast,2,0,0,240.18607238268243,329.00440652535553,2,27.0,completed,[],335.01006540133454,13.04373070836323,2.8690386627874993,0.9249318437781304,4.969648552387339,0.21125914237107557
b530-n40-ogive-E12-3f-s53p6538-ballast-2,530,40,ogive,E12-6,3,53.65384615384615,ballast,2,4,0,240.18607238268243,329.00440652535553,2,27.0,completed,[],322.7597506605721,13.039295011620805,1.7074848882140146,7.9909958614557475,4.96964820225651,175.57691919842034
b530-n40-ogive-E12-3f-s53p6538-ballast-2,530,40,ogive,E12-6,3,53.65384615384615,ballast,2,4,90,240.18607238268243,329.00440652535553,2,27.0,completed,[],322.76014711338075,13.039295466186692,1.7074853248443298,7.961173635881416,4.96953521177177,175.76388241176568
b530-n40-ogive-E12-3f-s53p6538-ballast-5,530,40,ogive,E12-6,3,53.65384615384615,ballast,5,0,0,243.18607238268243,325.1924562335752,5,27.0,completed,[],331.0488558236152,12.855432622395382,2.961311853429254,0.7150178287014559,5.006010401027141,0.20725400749377626
b530-n40-ogive-E12-3f-s53p6538-ballast-5,530,40,ogive,E12-6,3,53.65384615384615,ballast,5,4,0,243.18607238268243,325.1924562335752,5,27.0,completed,[],318.49115829063135,12.84974889291887,1.7896954561179599,8.227456755921835,5.006010074491727,168.93675535707308
b530-n40-ogive-E12-3f-s53p6538-ballast-5,530,40,ogive,E12-6,3,53.65384615384615,ballast,5,4,90,243.18607238268243,325.1924562335752,5,27.0,completed,[],318.4901105417559,12.849749341662639,1.7896958826103562,8.198380755570932,5.005896244156462,169.11721053078236
b530-n40-ogive-E12-3f-s53p6538-ballast-10,530,40,ogive,E12-6,3,53.65384615384615,ballast,10,0,0,248.18607238268243,319.043995659144,10,27.0,completed,[],324.41742296465196,12.845269945239725,3.11213353214119,0.3409668468293037,5.066033966007714,0.20692245575402524
